SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	ClusterCenterDist
1004	VLC_EMN_TAF_min10k_sorted_md_k141_174808_n3665	3665	0.0	1.0	0.0	0.2682
1005	VLC_EMN_TAF_min10k_sorted_md_k141_96034_n21292	21292	0.0	1.0	0.0	0.5374
1006	VLC_EMN_TAF_min10k_sorted_md_k141_98286_n20367	20367	0.0	1.0	0.0	0.3073
1007	VLC_EMN_TAF_min10k_sorted_md_k141_147733_n57531	57531	0.0	1.0	0.0	0.2649
1008	VLC_EMN_TAF_min10k_sorted_md_k141_167847_n36852	36852	0.0	1.0	0.0	0.2922
1009	VLC_EMN_TAF_min10k_sorted_md_k141_79738_n2274	2274	0.0	1.0	0.0	0.4102
1010	VLC_EMN_TAF_min10k_sorted_md_k141_42030_n4370	4370	0.0	1.0	0.0	0.3244
1011	VLC_EMN_TAF_min10k_sorted_md_k141_109161_n65447	65447	0.0	1.0	0.0	0.2805
1012	VLC_EMN_TAF_min10k_sorted_md_k141_195851_n6500	6500	0.0	1.0	0.0	0.5574
1013	VLC_EMN_TAF_min10k_sorted_md_k141_192234_n56734	56734	0.0	1.0	0.0	0.2449
1014	VLC_EMN_TAF_min10k_sorted_md_k141_54892_n3275	3275	0.0	1.0	0.0	0.4745
1015	VLC_EMN_TAF_min10k_sorted_md_k141_129680_n2881	2881	0.0	1.0	0.0	0.6937
1016	VLC_EMN_TAF_min10k_sorted_md_k141_96840_n2630	2630	0.0	1.0	0.0	0.4306
1017	VLC_EMN_TAF_min10k_sorted_md_k141_78930_n10012	10012	0.0	1.0	0.0	0.1844
1018	VLC_EMN_TAF_min10k_sorted_md_k141_198215_n3963	3963	0.0	1.0	0.0	0.2036
1019	VLC_EMN_TAF_min10k_sorted_md_k141_109857_n6617	6617	0.0	1.0	0.0	0.1354
1020	VLC_EMN_TAF_min10k_sorted_md_k141_138180_n5408	5408	0.0	1.0	0.0	0.3791
1021	VLC_EMN_TAF_min10k_sorted_md_k141_172424_n3919	3919	0.0	1.0	0.0	0.5145
1022	VLC_EMN_TAF_min10k_sorted_md_k141_67768_n6159	6159	0.0	1.0	0.0	0.5335
1023	VLC_EMN_TAF_min10k_sorted_md_k141_97308_n5874	5874	0.0	1.0	0.0	0.2253
1024	VLC_EMN_TAF_min10k_sorted_md_k141_89078_n6666	6666	0.0	1.0	0.0	0.463
1025	VLC_EMN_TAF_min10k_sorted_md_k141_101108_n3799	3799	0.0	1.0	0.0	0.3864
1026	VLC_EMN_TAF_min10k_sorted_md_k141_93331_n4832	4832	0.0	1.0	0.0	0.1763
1027	VLC_EMN_TAF_min10k_sorted_md_k141_175339_n2372	2372	0.0	1.0	0.0	0.5594
1028	VLC_EMN_TAF_min10k_sorted_md_k141_43597_n4550	4550	0.0	1.0	0.0	0.2957
1029	VLC_EMN_TAF_min10k_sorted_md_k141_88992_n6776	6776	0.0	1.0	0.0	0.1128
1030	VLC_EMN_TAF_min10k_sorted_md_k141_162621_n32774	32774	0.0	1.0	0.0	0.5117
1031	VLC_EMN_TAF_min10k_sorted_md_k141_55259_n5453	5453	0.0	1.0	0.0	0.3499
1032	VLC_EMN_TAF_min10k_sorted_md_k141_47583_n2514	2514	0.0	1.0	0.0	0.5764
1033	VLC_EMN_TAF_min10k_sorted_md_k141_22326_n10124	10124	0.0	1.0	0.0	0.2998
1034	VLC_EMN_TAF_min10k_sorted_md_k141_181005_n4240	4240	0.0	1.0	0.0	0.3102
1035	VLC_EMN_TAF_min10k_sorted_md_k141_109393_n5563	5563	0.0	1.0	0.0	0.2659
1036	VLC_EMN_TAF_min10k_sorted_md_k141_191833_n11182	11182	0.0	1.0	0.0	0.1371
1037	VLC_EMN_TAF_min10k_sorted_md_k141_127952_n3283	3283	0.0	1.0	0.0	0.3256
1038	VLC_EMN_TAF_min10k_sorted_md_k141_204709_n9690	9690	0.0	1.0	0.0	0.3133
1039	VLC_EMN_TAF_min10k_sorted_md_k141_140600_n7392	7392	0.0	1.0	0.0	0.21
1040	VLC_EMN_TAF_min10k_sorted_md_k141_203909_n6938	6938	0.0	1.0	0.0	0.2349
1041	VLC_EMN_TAF_min10k_sorted_md_k141_218319_n9167	9167	0.0	1.0	0.0	0.5758
1042	VLC_EMN_TAF_min10k_sorted_md_k141_27038_n8245	8245	0.0	1.0	0.0	0.4383
1043	VLC_EMN_TAF_min10k_sorted_md_k141_208753_n5157	5157	0.0	1.0	0.0	0.4479
1044	VLC_EMN_TAF_min10k_sorted_md_k141_48726_n1755	1755	0.0	1.0	0.0	0.5247
1045	VLC_EMN_TAF_min10k_sorted_md_k141_32742_n1801	1801	0.0	1.0	0.0	0.9333
1046	VLC_EMN_TAF_min10k_sorted_md_k141_155081_n23754	23754	0.0	1.0	0.0	0.3069
1047	VLC_EMN_TAF_min10k_sorted_md_k141_210150_n13698	13698	0.0	1.0	0.0	0.1633
1048	VLC_EMN_TAF_min10k_sorted_md_k141_206420_n13117	13117	0.0	1.0	0.0	0.2036
1049	VLC_EMN_TAF_min10k_sorted_md_k141_100304_n8190	8190	0.0	1.0	0.0	0.2372
1050	VLC_EMN_TAF_min10k_sorted_md_k141_149318_n2391	2391	0.0	1.0	0.0	0.3975
1051	VLC_EMN_TAF_min10k_sorted_md_k141_136779_n1746	1746	0.0	1.0	0.0	0.3919
1052	VLC_EMN_TAF_min10k_sorted_md_k141_68744_n8377	8377	0.0	1.0	0.0	0.3276
1053	VLC_EMN_TAF_min10k_sorted_md_k141_83070_n6139	6139	0.0	1.0	0.0	0.3529
1054	VLC_EMN_TAF_min10k_sorted_md_k141_120900_n3072	3072	0.0	1.0	0.0	0.3157
1055	VLC_EMN_TAF_min10k_sorted_md_k141_206502_n11115	11115	0.0	1.0	0.0	0.3083
1056	VLC_EMN_TAF_min10k_sorted_md_k141_190009_n4638	4638	0.0	1.0	0.0	0.3577
1057	VLC_EMN_TAF_min10k_sorted_md_k141_156287_n2097	2097	0.0	1.0	0.0	0.3929
1058	VLC_EMN_TAF_min10k_sorted_md_k141_120284_n8083	8083	0.0	1.0	0.0	0.2402
1059	VLC_EMN_TAF_min10k_sorted_md_k141_175699_n4137	4137	0.0	1.0	0.0	0.379
1060	VLC_EMN_TAF_min10k_sorted_md_k141_153195_n1617	1617	0.0	1.0	0.0	0.3625
1061	VLC_EMN_TAF_min10k_sorted_md_k141_108446_n3580	3580	0.0	1.0	0.0	0.6072
1062	VLC_EMN_TAF_min10k_sorted_md_k141_132426_n2571	2571	0.0	1.0	0.0	0.3164
1063	VLC_EMN_TAF_min10k_sorted_md_k141_112859_n1795	1795	0.0	1.0	0.0	0.662
1064	VLC_EMN_TAF_min10k_sorted_md_k141_146708_n15030	15030	0.0	1.0	0.0	0.3041
1065	VLC_EMN_TAF_min10k_sorted_md_k141_150909_n12291	12291	0.0	1.0	0.0	0.5092
1066	VLC_EMN_TAF_min10k_sorted_md_k141_117175_n6562	6562	0.0	1.0	0.0	0.5165
1067	VLC_EMN_TAF_min10k_sorted_md_k141_160995_n21515	21515	0.0	1.0	0.0	0.509
1068	VLC_EMN_TAF_min10k_sorted_md_k141_138224_n10325	10325	0.0	1.0	0.0	0.1497
1069	VLC_EMN_TAF_min10k_sorted_md_k141_111768_n3442	3442	0.0	1.0	0.0	0.4426
1070	VLC_EMN_TAF_min10k_sorted_md_k141_122206_n4319	4319	0.0	1.0	0.0	0.3545
1071	VLC_EMN_TAF_min10k_sorted_md_k141_109388_n14610	14610	0.0	1.0	0.0	0.2864
1072	VLC_EMN_TAF_min10k_sorted_md_k141_63985_n11370	11370	0.0	1.0	0.0	0.2631
1073	VLC_EMN_TAF_min10k_sorted_md_k141_114568_n3418	3418	0.0	1.0	0.0	0.4224
1074	VLC_EMN_TAF_min10k_sorted_md_k141_98786_n5588	5588	0.0	1.0	0.0	0.5488
1075	VLC_EMN_TAF_min10k_sorted_md_k141_110394_n9741	9741	0.0	1.0	0.0	0.2514
1076	VLC_EMN_TAF_min10k_sorted_md_k141_164150_n4736	4736	0.0	1.0	0.0	0.1867
1077	VLC_EMN_TAF_min10k_sorted_md_k141_107036_n4220	4220	0.0	1.0	0.0	0.2416
1078	VLC_EMN_TAF_min10k_sorted_md_k141_196793_n2101	2101	0.0	1.0	0.0	1.0
1079	VLC_EMN_TAF_min10k_sorted_md_k141_75894_n5625	5625	0.0	1.0	0.0	0.1818
1080	VLC_EMN_TAF_min10k_sorted_md_k141_138134_n11214	11214	0.0	1.0	0.0	0.3297
1081	VLC_EMN_TAF_min10k_sorted_md_k141_59723_n6547	6547	0.0	1.0	0.0	0.4569
1082	VLC_EMN_TAF_min10k_sorted_md_k141_14935_n5700	5700	0.0	1.0	0.0	0.1705
1083	VLC_EMN_TAF_min10k_sorted_md_k141_23977_n8979	8979	0.0	1.0	0.0	0.2164
1084	VLC_EMN_TAF_min10k_sorted_md_k141_134977_n2977	2977	0.0	1.0	0.0	0.6503
1085	VLC_EMN_TAF_min10k_sorted_md_k141_2853_n10593	10593	0.0	1.0	0.0	0.5322
1086	VLC_EMN_TAF_min10k_sorted_md_k141_195527_n19889	19889	0.0	1.0	0.0	0.3226
1087	VLC_EMN_TAF_min10k_sorted_md_k141_96121_n5124	5124	0.0	1.0	0.0	0.4964
1088	VLC_EMN_TAF_min10k_sorted_md_k141_179319_n58295	58295	0.0	1.0	0.0	0.3049
1089	VLC_EMN_TAF_min10k_sorted_md_k141_224711_n15950	15950	0.0	1.0	0.0	0.4892
1090	VLC_EMN_TAF_min10k_sorted_md_k141_96819_n4689	4689	0.0	1.0	0.0	0.5088
1091	VLC_EMN_TAF_min10k_sorted_md_k141_202793_n6519	6519	0.0	1.0	0.0	0.3281
1092	VLC_EMN_TAF_min10k_sorted_md_k141_161022_n19763	19763	0.0	1.0	0.0	0.1509
1093	VLC_EMN_TAF_min10k_sorted_md_k141_142610_n3983	3983	0.0	1.0	0.0	0.1059
1094	VLC_EMN_TAF_min10k_sorted_md_k141_84695_n13785	13785	0.0	1.0	0.0	0.2694
1095	VLC_EMN_TAF_min10k_sorted_md_k141_181340_n6617	6617	0.0	1.0	0.0	0.4809
1096	VLC_EMN_TAF_min10k_sorted_md_k141_186863_n6251	6251	0.0	1.0	0.0	0.3037
1097	VLC_EMN_TAF_min10k_sorted_md_k141_69361_n3327	3327	0.0	1.0	0.0	0.1999
1098	VLC_EMN_TAF_min10k_sorted_md_k141_109329_n17306	17306	0.0	1.0	0.0	0.1419
1099	VLC_EMN_TAF_min10k_sorted_md_k141_85419_n42975	42975	0.0	1.0	0.0	0.2762
1100	VLC_EMN_TAF_min10k_sorted_md_k141_221282_n11556	11556	0.0	1.0	0.0	0.3249
1101	VLC_EMN_TAF_min10k_sorted_md_k141_22362_n1781	1781	0.0	1.0	0.0	0.6393
1102	VLC_EMN_TAF_min10k_sorted_md_k141_216954_n2841	2841	0.0	1.0	0.0	0.4741
1103	VLC_EMN_TAF_min10k_sorted_md_k141_58694_n16576	16576	0.0	1.0	0.0	0.5791
1104	VLC_EMN_TAF_min10k_sorted_md_k141_83018_n2560	2560	0.0	1.0	0.0	0.7569
1105	VLC_EMN_TAF_min10k_sorted_md_k141_133044_n3840	3840	0.0	1.0	0.0	0.2846
1106	VLC_EMN_TAF_min10k_sorted_md_k141_77269_n1710	1710	0.0	1.0	0.0	0.3455
1107	VLC_EMN_TAF_min10k_sorted_md_k141_62154_n4260	4260	0.0	1.0	0.0	0.2681
1108	VLC_EMN_TAF_min10k_sorted_md_k141_50202_n5617	5617	0.0	1.0	0.0	0.1403
1109	VLC_EMN_TAF_min10k_sorted_md_k141_42287_n3649	3649	0.0	1.0	0.0	0.2303
1110	VLC_EMN_TAF_min10k_sorted_md_k141_185219_n1866	1866	0.0	1.0	0.0	0.6377
1111	VLC_EMN_TAF_min10k_sorted_md_k141_36084_n3791	3791	0.0	1.0	0.0	0.3403
1112	VLC_EMN_TAF_min10k_sorted_md_k141_196857_n5998	5998	0.0	1.0	0.0	0.3266
1113	VLC_EMN_TAF_min10k_sorted_md_k141_4136_n2138	2138	0.0	1.0	0.0	0.276
1114	VLC_EMN_TAF_min10k_sorted_md_k141_98253_n7062	7062	0.0	1.0	0.0	0.2057
1115	VLC_EMN_TAF_min10k_sorted_md_k141_77317_n7809	7809	0.0	1.0	0.0	0.285
1116	VLC_EMN_TAF_min10k_sorted_md_k141_38347_n12832	12832	0.0	1.0	0.0	0.5114
1117	VLC_EMN_TAF_min10k_sorted_md_k141_215351_n42004	42004	0.0	1.0	0.0	0.2743
1118	VLC_EMN_TAF_min10k_sorted_md_k141_198844_n11289	11289	0.0	1.0	0.0	0.334
1119	VLC_EMN_TAF_min10k_sorted_md_k141_132526_n10081	10081	0.0	1.0	0.0	0.5296
1120	VLC_EMN_TAF_min10k_sorted_md_k141_40443_n5574	5574	0.0	1.0	0.0	0.2321
1121	VLC_EMN_TAF_min10k_sorted_md_k141_36861_n13714	13714	0.0	1.0	0.0	0.2978
1122	VLC_EMN_TAF_min10k_sorted_md_k141_157994_n5277	5277	0.0	1.0	0.0	0.2101
1123	VLC_EMN_TAF_min10k_sorted_md_k141_85726_n5315	5315	0.0	1.0	0.0	0.2881
1124	VLC_EMN_TAF_min10k_sorted_md_k141_23445_n7378	7378	0.0	1.0	0.0	0.2764
1125	VLC_EMN_TAF_min10k_sorted_md_k141_117793_n6585	6585	0.0	1.0	0.0	0.5128
1126	VLC_EMN_TAF_min10k_sorted_md_k141_22510_n14203	14203	0.0	1.0	0.0	0.1043
1127	VLC_EMN_TAF_min10k_sorted_md_k141_150955_n15188	15188	0.0	1.0	0.0	0.5506
1128	VLC_EMN_TAF_min10k_sorted_md_k141_5405_n4236	4236	0.0	1.0	0.0	0.5055
1129	VLC_EMN_TAF_min10k_sorted_md_k141_181505_n3894	3894	0.0	1.0	0.0	0.4037
1130	VLC_EMN_TAF_min10k_sorted_md_k141_223644_n7187	7187	0.0	1.0	0.0	0.1242
1131	VLC_EMN_TAF_min10k_sorted_md_k141_57307_n15259	15259	0.0	1.0	0.0	0.2857
1132	VLC_EMN_TAF_min10k_sorted_md_k141_40661_n6985	6985	0.0	1.0	0.0	0.5168
1133	VLC_EMN_TAF_min10k_sorted_md_k141_170426_n7933	7933	0.0	1.0	0.0	0.3001
1134	VLC_EMN_TAF_min10k_sorted_md_k141_145042_n13769	13769	0.0	1.0	0.0	0.2802
1135	VLC_EMN_TAF_min10k_sorted_md_k141_129660_n10639	10639	0.0	1.0	0.0	0.5104
1136	VLC_EMN_TAF_min10k_sorted_md_k141_134621_n5854	5854	0.0	1.0	0.0	0.1263
1137	VLC_EMN_TAF_min10k_sorted_md_k141_199364_n9484	9484	0.0	1.0	0.0	0.2971
1138	VLC_EMN_TAF_min10k_sorted_md_k141_13180_n21063	21063	0.0	1.0	0.0	0.2943
1139	VLC_EMN_TAF_min10k_sorted_md_k141_152562_n2363	2363	0.0	1.0	0.0	0.3027
1140	VLC_EMN_TAF_min10k_sorted_md_k141_117032_n11441	11441	0.0	1.0	0.0	0.5533
1141	VLC_EMN_TAF_min10k_sorted_md_k141_178621_n3521	3521	0.0	1.0	0.0	0.1631
1142	VLC_EMN_TAF_min10k_sorted_md_k141_96827_n9198	9198	0.0	1.0	0.0	0.3
1143	VLC_EMN_TAF_min10k_sorted_md_k141_103241_n7940	7940	0.0	1.0	0.0	0.2268
1144	VLC_EMN_TAF_min10k_sorted_md_k141_167364_n10278	10278	0.0	1.0	0.0	0.2243
1145	VLC_EMN_TAF_min10k_sorted_md_k141_67364_n9065	9065	0.0	1.0	0.0	0.2842
1146	VLC_EMN_TAF_min10k_sorted_md_k141_176072_n7670	7670	0.0	1.0	0.0	0.5669
1147	VLC_EMN_TAF_min10k_sorted_md_k141_71041_n30935	30935	0.0	1.0	0.0	0.1248
1148	VLC_EMN_TAF_min10k_sorted_md_k141_100613_n14819	14819	0.0	1.0	0.0	0.5404
1149	VLC_EMN_TAF_min10k_sorted_md_k141_209794_n4726	4726	0.0	1.0	0.0	0.1556
1150	VLC_EMN_TAF_min10k_sorted_md_k141_101350_n6972	6972	0.0	1.0	0.0	0.2446
1151	VLC_EMN_TAF_min10k_sorted_md_k141_16376_n3996	3996	0.0	1.0	0.0	0.4612
1152	VLC_EMN_TAF_min10k_sorted_md_k141_10464_n4914	4914	0.0	1.0	0.0	0.292
1153	VLC_EMN_TAF_min10k_sorted_md_k141_175284_n4018	4018	0.0	1.0	0.0	0.2524
1154	VLC_EMN_TAF_min10k_sorted_md_k141_180706_n4348	4348	0.0	1.0	0.0	0.2687
1155	VLC_EMN_TAF_min10k_sorted_md_k141_134630_n4423	4423	0.0	1.0	0.0	0.4664
1156	VLC_EMN_TAF_min10k_sorted_md_k141_6004_n6682	6682	0.0	1.0	0.0	0.3497
1157	VLC_EMN_TAF_min10k_sorted_md_k141_159875_n15343	15343	0.0	1.0	0.0	0.2906
1158	VLC_EMN_TAF_min10k_sorted_md_k141_14838_n3894	3894	0.0	1.0	0.0	0.2933
1159	VLC_EMN_TAF_min10k_sorted_md_k141_108353_n5215	5215	0.0	1.0	0.0	0.1454
1160	VLC_EMN_TAF_min10k_sorted_md_k141_161393_n5704	5704	0.0	1.0	0.0	0.571
1161	VLC_EMN_TAF_min10k_sorted_md_k141_208138_n2354	2354	0.0	1.0	0.0	0.3684
1162	VLC_EMN_TAF_min10k_sorted_md_k141_52516_n4174	4174	0.0	1.0	0.0	0.5417
1163	VLC_EMN_TAF_min10k_sorted_md_k141_219890_n17810	17810	0.0	1.0	0.0	0.1567
1164	VLC_EMN_TAF_min10k_sorted_md_k141_58253_n19060	19060	0.0	1.0	0.0	0.2739
1165	VLC_EMN_TAF_min10k_sorted_md_k141_25683_n152465	152465	0.0	1.0	0.0	0.2829
1166	VLC_EMN_TAF_min10k_sorted_md_k141_22680_n11301	11301	0.0	1.0	0.0	0.5406
1167	VLC_EMN_TAF_min10k_sorted_md_k141_213974_n6314	6314	0.0	1.0	0.0	0.5276
1168	VLC_EMN_TAF_min10k_sorted_md_k141_35079_n5795	5795	0.0	1.0	0.0	0.5618
1169	VLC_EMN_TAF_min10k_sorted_md_k141_127402_n13849	13849	0.0	1.0	0.0	0.228
1170	VLC_EMN_TAF_min10k_sorted_md_k141_38588_n1389	1389	0.0	1.0	0.0	0.5232
1171	VLC_EMN_TAF_min10k_sorted_md_k141_8324_n22081	22081	0.0	1.0	0.0	0.1148
1172	VLC_EMN_TAF_min10k_sorted_md_k141_11598_n23024	23024	0.0	1.0	0.0	0.4799
1173	VLC_EMN_TAF_min10k_sorted_md_k141_142635_n3170	3170	0.0	1.0	0.0	0.2954
1174	VLC_EMN_TAF_min10k_sorted_md_k141_114020_n45919	45919	0.0	1.0	0.0	0.2783
1175	VLC_EMN_TAF_min10k_sorted_md_k141_191481_n5033	5033	0.0	1.0	0.0	0.1648
1176	VLC_EMN_TAF_min10k_sorted_md_k141_96410_n5913	5913	0.0	1.0	0.0	0.264
1177	VLC_EMN_TAF_min10k_sorted_md_k141_155279_n1662	1662	0.0	1.0	0.0	0.6464
1178	VLC_EMN_TAF_min10k_sorted_md_k141_23001_n1459	1459	0.0	1.0	0.0	0.4244
1179	VLC_EMN_TAF_min10k_sorted_md_k141_174679_n6297	6297	0.0	1.0	0.0	0.3293
1180	VLC_EMN_TAF_min10k_sorted_md_k141_153103_n4359	4359	0.0	1.0	0.0	0.1434
1181	VLC_EMN_TAF_min10k_sorted_md_k141_137388_n1779	1779	0.0	1.0	0.0	0.5068
1182	VLC_EMN_TAF_min10k_sorted_md_k141_93601_n3456	3456	0.0	1.0	0.0	0.2841
1183	VLC_EMN_TAF_min10k_sorted_md_k141_98043_n13088	13088	0.0	1.0	0.0	0.1139
1184	VLC_EMN_TAF_min10k_sorted_md_k141_225290_n2049	2049	0.0	1.0	0.0	0.9108
1185	VLC_EMN_TAF_min10k_sorted_md_k141_146181_n4948	4948	0.0	1.0	0.0	0.159
1186	VLC_EMN_TAF_min10k_sorted_md_k141_104560_n2480	2480	0.0	1.0	0.0	0.5502
1187	VLC_EMN_TAF_min10k_sorted_md_k141_202769_n2388	2388	0.0	1.0	0.0	0.3291
1188	VLC_EMN_TAF_min10k_sorted_md_k141_16099_n8388	8388	0.0	1.0	0.0	0.1165
1189	VLC_EMN_TAF_min10k_sorted_md_k141_49677_n5072	5072	0.0	1.0	0.0	0.1643
1190	VLC_EMN_TAF_min10k_sorted_md_k141_167092_n4555	4555	0.0	1.0	0.0	0.3453
1191	VLC_EMN_TAF_min10k_sorted_md_k141_60303_n23884	23884	0.0	1.0	0.0	0.3036
1192	VLC_EMN_TAF_min10k_sorted_md_k141_38582_n6584	6584	0.0	1.0	0.0	0.3649
1193	VLC_EMN_TAF_min10k_sorted_md_k141_12665_n3553	3553	0.0	1.0	0.0	0.289
1194	VLC_EMN_TAF_min10k_sorted_md_k141_125614_n49319	49319	0.0	1.0	0.0	0.262
1195	VLC_EMN_TAF_min10k_sorted_md_k141_5718_n8880	8880	0.0	1.0	0.0	0.1311
1196	VLC_EMN_TAF_min10k_sorted_md_k141_175257_n9269	9269	0.0	1.0	0.0	0.2786
1197	VLC_EMN_TAF_min10k_sorted_md_k141_224734_n2028	2028	0.0	1.0	0.0	0.3833
1198	VLC_EMN_TAF_min10k_sorted_md_k141_151086_n8262	8262	0.0	1.0	0.0	0.2378
1199	VLC_EMN_TAF_min10k_sorted_md_k141_140323_n6131	6131	0.0	1.0	0.0	0.3818
1200	VLC_EMN_TAF_min10k_sorted_md_k141_214863_n14767	14767	0.0	1.0	0.0	0.0799
1201	VLC_EMN_TAF_min10k_sorted_md_k141_153262_n9805	9805	0.0	1.0	0.0	0.5444
1202	VLC_EMN_TAF_min10k_sorted_md_k141_217145_n5814	5814	0.0	1.0	0.0	0.3475
1203	VLC_EMN_TAF_min10k_sorted_md_k141_7616_n4123	4123	0.0	1.0	0.0	0.1976
1204	VLC_EMN_TAF_min10k_sorted_md_k141_151843_n2784	2784	0.0	1.0	0.0	0.4415
1205	VLC_EMN_TAF_min10k_sorted_md_k141_14611_n2058	2058	0.0	1.0	0.0	0.3977
1206	VLC_EMN_TAF_min10k_sorted_md_k141_130479_n6428	6428	0.0	1.0	0.0	0.3327
1207	VLC_EMN_TAF_min10k_sorted_md_k141_222717_n15698	15698	0.0	1.0	0.0	0.4817
1208	VLC_EMN_TAF_min10k_sorted_md_k141_97544_n4291	4291	0.0	1.0	0.0	0.3429
1209	VLC_EMN_TAF_min10k_sorted_md_k141_118484_n5504	5504	0.0	1.0	0.0	0.2777
1210	VLC_EMN_TAF_min10k_sorted_md_k141_210537_n13599	13599	0.0	1.0	0.0	0.3274
1211	VLC_EMN_TAF_min10k_sorted_md_k141_114888_n1773	1773	0.0	1.0	0.0	0.641
1212	VLC_EMN_TAF_min10k_sorted_md_k141_73596_n3184	3184	0.0	1.0	0.0	0.3724
1213	VLC_EMN_TAF_min10k_sorted_md_k141_191613_n2292	2292	0.0	1.0	0.0	0.4122
1214	VLC_EMN_TAF_min10k_sorted_md_k141_216654_n5628	5628	0.0	1.0	0.0	0.4841
1215	VLC_EMN_TAF_min10k_sorted_md_k141_214685_n2582	2582	0.0	1.0	0.0	0.2728
1216	VLC_EMN_TAF_min10k_sorted_md_k141_208172_n2165	2165	0.0	1.0	0.0	0.5528
1217	VLC_EMN_TAF_min10k_sorted_md_k141_83323_n11753	11753	0.0	1.0	0.0	0.315
1218	VLC_EMN_TAF_min10k_sorted_md_k141_124098_n3635	3635	0.0	1.0	0.0	0.1568
1219	VLC_EMN_TAF_min10k_sorted_md_k141_199787_n3280	3280	0.0	1.0	0.0	0.2536
1220	VLC_EMN_TAF_min10k_sorted_md_k141_113569_n3741	3741	0.0	1.0	0.0	0.3775
1221	VLC_EMN_TAF_min10k_sorted_md_k141_98205_n1620	1620	0.0	1.0	0.0	0.5818
1222	VLC_EMN_TAF_min10k_sorted_md_k141_73729_n13935	13935	0.0	1.0	0.0	0.5748
1223	VLC_EMN_TAF_min10k_sorted_md_k141_32079_n7367	7367	0.0	1.0	0.0	0.5618
1224	VLC_EMN_TAF_min10k_sorted_md_k141_27661_n2610	2610	0.0	1.0	0.0	0.3609
1225	VLC_EMN_TAF_min10k_sorted_md_k141_97572_n2413	2413	0.0	1.0	0.0	0.5232
1226	VLC_EMN_TAF_min10k_sorted_md_k141_32735_n5709	5709	0.0	1.0	0.0	0.5361
1227	VLC_EMN_TAF_min10k_sorted_md_k141_31142_n12296	12296	0.0	1.0	0.0	0.2369
1228	VLC_EMN_TAF_min10k_sorted_md_k141_226884_n14891	14891	0.0	1.0	0.0	0.2803
1229	VLC_EMN_TAF_min10k_sorted_md_k141_71668_n3145	3145	0.0	1.0	0.0	0.458
1230	VLC_EMN_TAF_min10k_sorted_md_k141_71120_n8318	8318	0.0	1.0	0.0	0.3296
1231	VLC_EMN_TAF_min10k_sorted_md_k141_95986_n14415	14415	0.0	1.0	0.0	0.2562
1232	VLC_EMN_TAF_min10k_sorted_md_k141_160676_n9404	9404	0.0	1.0	0.0	0.3375
1233	VLC_EMN_TAF_min10k_sorted_md_k141_222874_n20466	20466	0.0	1.0	0.0	0.25
1234	VLC_EMN_TAF_min10k_sorted_md_k141_93148_n6863	6863	0.0	1.0	0.0	0.2303
1235	VLC_EMN_TAF_min10k_sorted_md_k141_11485_n6728	6728	0.0	1.0	0.0	0.302
1236	VLC_EMN_TAF_min10k_sorted_md_k141_112531_n20423	20423	0.0	1.0	0.0	0.3099
1237	VLC_EMN_TAF_min10k_sorted_md_k141_89886_n2050	2050	0.0	1.0	0.0	0.3415
1238	VLC_EMN_TAF_min10k_sorted_md_k141_59775_n4442	4442	0.0	1.0	0.0	0.2898
1239	VLC_EMN_TAF_min10k_sorted_md_k141_98583_n4037	4037	0.0	1.0	0.0	0.113
1240	VLC_EMN_TAF_min10k_sorted_md_k141_132778_n7896	7896	0.0	1.0	0.0	0.2678
1241	VLC_EMN_TAF_min10k_sorted_md_k141_21305_n9990	9990	0.0	1.0	0.0	0.2934
1242	VLC_EMN_TAF_min10k_sorted_md_k141_157971_n6285	6285	0.0	1.0	0.0	0.2629
1243	VLC_EMN_TAF_min10k_sorted_md_k141_106671_n15313	15313	0.0	1.0	0.0	0.2942
1244	VLC_EMN_TAF_min10k_sorted_md_k141_107669_n5815	5815	0.0	1.0	0.0	0.6118
1245	VLC_EMN_TAF_min10k_sorted_md_k141_78995_n2018	2018	0.0	1.0	0.0	0.4566
1246	VLC_EMN_TAF_min10k_sorted_md_k141_160692_n1715	1715	0.0	1.0	0.0	0.8181
1247	VLC_EMN_TAF_min10k_sorted_md_k141_32532_n9339	9339	0.0	1.0	0.0	0.2254
1248	VLC_EMN_TAF_min10k_sorted_md_k141_127498_n10758	10758	0.0	1.0	0.0	0.2559
1249	VLC_EMN_TAF_min10k_sorted_md_k141_213058_n4777	4777	0.0	1.0	0.0	0.1698
1250	VLC_EMN_TAF_min10k_sorted_md_k141_221739_n12273	12273	0.0	1.0	0.0	0.2161
1251	VLC_EMN_TAF_min10k_sorted_md_k141_34984_n1828	1828	0.0	1.0	0.0	0.7691
1252	VLC_EMN_TAF_min10k_sorted_md_k141_130428_n5774	5774	0.0	1.0	0.0	0.405
1253	VLC_EMN_TAF_min10k_sorted_md_k141_168761_n14331	14331	0.0	1.0	0.0	0.5203
1254	VLC_EMN_TAF_min10k_sorted_md_k141_172416_n4856	4856	0.0	1.0	0.0	0.3411
1255	VLC_EMN_TAF_min10k_sorted_md_k141_110269_n1587	1587	0.0	1.0	0.0	0.6237
1256	VLC_EMN_TAF_min10k_sorted_md_k141_38451_n17850	17850	0.0	1.0	0.0	0.2026
1257	VLC_EMN_TAF_min10k_sorted_md_k141_195293_n4379	4379	0.0	1.0	0.0	0.2799
