SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	Cluster4	ClusterCenterDist
0707	VLC_EMN_TAF_min10k_sorted_md_k141_103338_n5380	5380	0.0	1.0	0.0	0.0	0.1594
0708	VLC_EMN_TAF_min10k_sorted_md_k141_56979_n12695	12695	0.0	1.0	0.0	0.0	0.1819
0709	VLC_EMN_TAF_min10k_sorted_md_k141_196628_n6635	6635	0.0	1.0	0.0	0.0	0.3014
0710	VLC_EMN_TAF_min10k_sorted_md_k141_13988_n10144	10144	0.0	1.0	0.0	0.0	0.5906
0711	VLC_EMN_TAF_min10k_sorted_md_k141_66313_n4917	4917	0.0	1.0	0.0	0.0	0.3204
0712	VLC_EMN_TAF_min10k_sorted_md_k141_191107_n2462	2462	0.0	1.0	0.0	0.0	0.2585
0713	VLC_EMN_TAF_min10k_sorted_md_k141_188423_n4467	4467	0.0	1.0	0.0	0.0	0.367
0714	VLC_EMN_TAF_min10k_sorted_md_k141_45369_n1856	1856	0.0	1.0	0.0	0.0	0.8702
0715	VLC_EMN_TAF_min10k_sorted_md_k141_88771_n5436	5436	0.0	1.0	0.0	0.0	0.1958
0716	VLC_EMN_TAF_min10k_sorted_md_k141_143894_n3983	3983	0.0	1.0	0.0	0.0	0.2103
0717	VLC_EMN_TAF_min10k_sorted_md_k141_177031_n3834	3834	0.0	1.0	0.0	0.0	0.2791
0718	VLC_EMN_TAF_min10k_sorted_md_k141_46860_n6948	6948	0.0	1.0	0.0	0.0	0.3542
0719	VLC_EMN_TAF_min10k_sorted_md_k141_226715_n7565	7565	0.0	1.0	0.0	0.0	0.1121
0720	VLC_EMN_TAF_min10k_sorted_md_k141_171104_n9724	9724	0.0	1.0	0.0	0.0	0.3279
0721	VLC_EMN_TAF_min10k_sorted_md_k141_90781_n19465	19465	0.0	1.0	0.0	0.0	0.1105
0722	VLC_EMN_TAF_min10k_sorted_md_k141_33222_n10690	10690	0.0	1.0	0.0	0.0	0.278
0723	VLC_EMN_TAF_min10k_sorted_md_k141_83670_n10483	10483	0.0	1.0	0.0	0.0	0.2444
0724	VLC_EMN_TAF_min10k_sorted_md_k141_82256_n41023	41023	0.0	1.0	0.0	0.0	0.2462
0725	VLC_EMN_TAF_min10k_sorted_md_k141_147814_n7990	7990	0.0	1.0	0.0	0.0	0.3068
0726	VLC_EMN_TAF_min10k_sorted_md_k141_66045_n2448	2448	0.0	1.0	0.0	0.0	0.2914
0727	VLC_EMN_TAF_min10k_sorted_md_k141_90704_n3025	3025	0.0	1.0	0.0	0.0	0.3816
0728	VLC_EMN_TAF_min10k_sorted_md_k141_75832_n13588	13588	0.0	1.0	0.0	0.0	0.5155
0729	VLC_EMN_TAF_min10k_sorted_md_k141_99688_n10942	10942	0.0	1.0	0.0	0.0	0.4865
0730	VLC_EMN_TAF_min10k_sorted_md_k141_59377_n7371	7371	0.0	1.0	0.0	0.0	0.5836
0731	VLC_EMN_TAF_min10k_sorted_md_k141_81816_n4412	4412	0.0	1.0	0.0	0.0	0.5318
0732	VLC_EMN_TAF_min10k_sorted_md_k141_3659_n8753	8753	0.0	1.0	0.0	0.0	0.218
0733	VLC_EMN_TAF_min10k_sorted_md_k141_9297_n11256	11256	0.0	1.0	0.0	0.0	0.5354
0734	VLC_EMN_TAF_min10k_sorted_md_k141_119860_n8731	8731	0.0	1.0	0.0	0.0	0.5452
0735	VLC_EMN_TAF_min10k_sorted_md_k141_184932_n5011	5011	0.0	1.0	0.0	0.0	0.3197
0736	VLC_EMN_TAF_min10k_sorted_md_k141_198875_n4807	4807	0.0	1.0	0.0	0.0	0.4557
0737	VLC_EMN_TAF_min10k_sorted_md_k141_220332_n4144	4144	0.0	1.0	0.0	0.0	0.3822
0738	VLC_EMN_TAF_min10k_sorted_md_k141_52275_n3050	3050	0.0	1.0	0.0	0.0	0.3065
0739	VLC_EMN_TAF_min10k_sorted_md_k141_20560_n8200	8200	0.0	1.0	0.0	0.0	0.3664
0740	VLC_EMN_TAF_min10k_sorted_md_k141_206076_n11159	11159	0.0	1.0	0.0	0.0	0.2378
0741	VLC_EMN_TAF_min10k_sorted_md_k141_66881_n8602	8602	0.0	1.0	0.0	0.0	0.3048
0742	VLC_EMN_TAF_min10k_sorted_md_k141_39053_n9608	9608	0.0	1.0	0.0	0.0	0.3779
0743	VLC_EMN_TAF_min10k_sorted_md_k141_91446_n10333	10333	0.0	1.0	0.0	0.0	0.5034
0744	VLC_EMN_TAF_min10k_sorted_md_k141_103490_n1717	1717	0.0	1.0	0.0	0.0	0.8282
0745	VLC_EMN_TAF_min10k_sorted_md_k141_168470_n6698	6698	0.0	1.0	0.0	0.0	0.1473
0746	VLC_EMN_TAF_min10k_sorted_md_k141_82799_n10475	10475	0.0	1.0	0.0	0.0	0.2088
0747	VLC_EMN_TAF_min10k_sorted_md_k141_108251_n22989	22989	0.0	1.0	0.0	0.0	0.1847
0748	VLC_EMN_TAF_min10k_sorted_md_k141_78257_n5639	5639	0.0	1.0	0.0	0.0	0.3881
0749	VLC_EMN_TAF_min10k_sorted_md_k141_188381_n2122	2122	0.0	1.0	0.0	0.0	0.6926
0750	VLC_EMN_TAF_min10k_sorted_md_k141_154957_n7339	7339	0.0	1.0	0.0	0.0	0.5104
0751	VLC_EMN_TAF_min10k_sorted_md_k141_169393_n5931	5931	0.0	1.0	0.0	0.0	0.3239
0752	VLC_EMN_TAF_min10k_sorted_md_k141_133611_n6279	6279	0.0	1.0	0.0	0.0	0.5334
0753	VLC_EMN_TAF_min10k_sorted_md_k141_46092_n8544	8544	0.0	1.0	0.0	0.0	0.547
0754	VLC_EMN_TAF_min10k_sorted_md_k141_51426_n754	754	0.0	1.0	0.0	0.0	0.3825
0755	VLC_EMN_TAF_min10k_sorted_md_k141_35569_n5429	5429	0.0	1.0	0.0	0.0	0.2732
0756	VLC_EMN_TAF_min10k_sorted_md_k141_166639_n2352	2352	0.0	1.0	0.0	0.0	0.3809
0757	VLC_EMN_TAF_min10k_sorted_md_k141_179242_n14236	14236	0.0	1.0	0.0	0.0	0.26
0758	VLC_EMN_TAF_min10k_sorted_md_k141_20083_n9007	9007	0.0	1.0	0.0	0.0	0.2297
0759	VLC_EMN_TAF_min10k_sorted_md_k141_17134_n8319	8319	0.0	1.0	0.0	0.0	0.2284
0760	VLC_EMN_TAF_min10k_sorted_md_k141_34877_n23979	23979	0.0	1.0	0.0	0.0	0.1857
0761	VLC_EMN_TAF_min10k_sorted_md_k141_77405_n13574	13574	0.0	1.0	0.0	0.0	0.3115
0762	VLC_EMN_TAF_min10k_sorted_md_k141_14275_n7120	7120	0.0	1.0	0.0	0.0	0.1771
0763	VLC_EMN_TAF_min10k_sorted_md_k141_224637_n2343	2343	0.0	1.0	0.0	0.0	0.4072
0764	VLC_EMN_TAF_min10k_sorted_md_k141_189067_n6804	6804	0.0	1.0	0.0	0.0	0.334
0765	VLC_EMN_TAF_min10k_sorted_md_k141_130497_n1738	1738	0.0	1.0	0.0	0.0	0.9785
0766	VLC_EMN_TAF_min10k_sorted_md_k141_57392_n1807	1807	0.0	1.0	0.0	0.0	0.8997
0767	VLC_EMN_TAF_min10k_sorted_md_k141_27840_n4631	4631	0.0	1.0	0.0	0.0	0.5025
0768	VLC_EMN_TAF_min10k_sorted_md_k141_113169_n14202	14202	0.0	1.0	0.0	0.0	0.1169
0769	VLC_EMN_TAF_min10k_sorted_md_k141_95489_n22870	22870	0.0	1.0	0.0	0.0	0.2562
0770	VLC_EMN_TAF_min10k_sorted_md_k141_102691_n3971	3971	0.0	1.0	0.0	0.0	0.3487
0771	VLC_EMN_TAF_min10k_sorted_md_k141_91606_n2854	2854	0.0	1.0	0.0	0.0	0.5194
0772	VLC_EMN_TAF_min10k_sorted_md_k141_40554_n13085	13085	0.0	1.0	0.0	0.0	0.3254
0773	VLC_EMN_TAF_min10k_sorted_md_k141_179460_n18664	18664	0.0	1.0	0.0	0.0	0.5988
0774	VLC_EMN_TAF_min10k_sorted_md_k141_200421_n6020	6020	0.0	1.0	0.0	0.0	0.1992
0775	VLC_EMN_TAF_min10k_sorted_md_k141_8403_n1870	1870	0.0	1.0	0.0	0.0	0.7778
0776	VLC_EMN_TAF_min10k_sorted_md_k141_124976_n1137	1137	0.0	1.0	0.0	0.0	0.5667
0777	VLC_EMN_TAF_min10k_sorted_md_k141_141312_n3902	3902	0.0	1.0	0.0	0.0	0.4352
0778	VLC_EMN_TAF_min10k_sorted_md_k141_126910_n9102	9102	0.0	1.0	0.0	0.0	0.5033
0779	VLC_EMN_TAF_min10k_sorted_md_k141_201877_n2292	2292	0.0	1.0	0.0	0.0	0.2452
0780	VLC_EMN_TAF_min10k_sorted_md_k141_120654_n6786	6786	0.0	1.0	0.0	0.0	0.1794
0781	VLC_EMN_TAF_min10k_sorted_md_k141_75276_n3485	3485	0.0	1.0	0.0	0.0	0.3201
0782	VLC_EMN_TAF_min10k_sorted_md_k141_22247_n6473	6473	0.0	1.0	0.0	0.0	0.5585
0783	VLC_EMN_TAF_min10k_sorted_md_k141_109231_n6611	6611	0.0	1.0	0.0	0.0	0.4362
0784	VLC_EMN_TAF_min10k_sorted_md_k141_109939_n6208	6208	0.0	0.9999	0.0001	0.0	0.4412
0785	VLC_EMN_TAF_min10k_sorted_md_k141_194840_n1891	1891	0.0001	0.9999	0.0	0.0	0.8264
0786	VLC_EMN_TAF_min10k_sorted_md_k141_68929_n5294	5294	0.0	0.9999	0.0001	0.0	0.5216
0787	VLC_EMN_TAF_min10k_sorted_md_k141_32137_n8254	8254	0.0	0.9999	0.0001	0.0	0.4656
0788	VLC_EMN_TAF_min10k_sorted_md_k141_8341_n2582	2582	0.0001	0.9999	0.0	0.0	0.9578
0789	VLC_EMN_TAF_min10k_sorted_md_k141_221296_n3713	3713	0.0	0.9999	0.0	0.0001	0.967
0790	VLC_EMN_TAF_min10k_sorted_md_k141_160821_n4090	4090	0.0	0.9998	0.0002	0.0	0.5644
0791	VLC_EMN_TAF_min10k_sorted_md_k141_193289_n3649	3649	0.0	0.9997	0.0003	0.0	0.4637
0792	VLC_EMN_TAF_min10k_sorted_md_k141_81082_n2419	2419	0.0	0.9997	0.0	0.0003	0.9141
0793	VLC_EMN_TAF_min10k_sorted_md_k141_64258_n52446	52446	0.0	0.9996	0.0004	0.0	0.455
0794	VLC_EMN_TAF_min10k_sorted_md_k141_104497_n6165	6165	0.0	0.9996	0.0004	0.0	0.4755
0795	VLC_EMN_TAF_min10k_sorted_md_k141_80898_n4785	4785	0.0	0.9995	0.0	0.0005	0.8514
0796	VLC_EMN_TAF_min10k_sorted_md_k141_152822_n2450	2450	0.0001	0.9994000000000001	0.0005	0.0	0.7984
0797	VLC_EMN_TAF_min10k_sorted_md_k141_16711_n13653	13653	0.0	0.9993	0.0007	0.0	0.4617
0798	VLC_EMN_TAF_min10k_sorted_md_k141_219803_n3068	3068	0.0	0.9974	0.0026	0.0	0.5531
0799	VLC_EMN_TAF_min10k_sorted_md_k141_106533_n4398	4398	0.0001	0.9971	0.0028	0.0	0.7663
0800	VLC_EMN_TAF_min10k_sorted_md_k141_81365_n2553	2553	0.0013	0.9967	0.002	0.0	0.8431
0801	VLC_EMN_TAF_min10k_sorted_md_k141_186217_n2528	2528	0.0	0.9955	0.0045	0.0	0.5338
0802	VLC_EMN_TAF_min10k_sorted_md_k141_150638_n5243	5243	0.0	0.9948	0.0052	0.0	0.6353
0803	VLC_EMN_TAF_min10k_sorted_md_k141_16358_n2172	2172	0.0	0.9896	0.0104	0.0	0.5839
0804	VLC_EMN_TAF_min10k_sorted_md_k141_54704_n3054	3054	0.0	0.9705	0.0295	0.0	0.5235
0805	VLC_EMN_TAF_min10k_sorted_md_k141_19286_n2039	2039	0.0	0.9657	0.0343	0.0	0.6563
0806	VLC_EMN_TAF_min10k_sorted_md_k141_208343_n4884	4884	0.0	0.8931	0.1069	0.0	0.5331
0807	VLC_EMN_TAF_min10k_sorted_md_k141_210832_n19498	19498	0.0	0.875	0.125	0.0	0.5399
0808	VLC_EMN_TAF_min10k_sorted_md_k141_3732_n3014	3014	0.0034	0.8583000000000001	0.1383	0.0	0.8435
0809	VLC_EMN_TAF_min10k_sorted_md_k141_80721_n4322	4322	0.0	0.8263	0.1737	0.0	0.6785
0810	VLC_EMN_TAF_min10k_sorted_md_k141_205843_n2187	2187	0.0	0.7272	0.2728	0.0	0.7119
0811	VLC_EMN_TAF_min10k_sorted_md_k141_81896_n4392	4392	0.0	0.7046	0.2954	0.0	0.7164
0812	VLC_EMN_TAF_min10k_sorted_md_k141_12229_n3802	3802	0.0	0.6898	0.3102	0.0	0.632
0813	VLC_EMN_TAF_min10k_sorted_md_k141_143228_n10979	10979	0.0	0.5799	0.4201	0.0	0.5547
0814	VLC_EMN_TAF_min10k_sorted_md_k141_18928_n2177	2177	0.0	0.0	1.0	0.0	0.473
0815	VLC_EMN_TAF_min10k_sorted_md_k141_28904_n8280	8280	0.0	0.0	1.0	0.0	0.3467
0816	VLC_EMN_TAF_min10k_sorted_md_k141_176774_n1149	1149	0.0	0.0	1.0	0.0	0.4673
0817	VLC_EMN_TAF_min10k_sorted_md_k141_16018_n8445	8445	0.0	0.0	1.0	0.0	0.3675
0818	VLC_EMN_TAF_min10k_sorted_md_k141_162008_n6223	6223	0.0	0.0	1.0	0.0	0.3167
0819	VLC_EMN_TAF_min10k_sorted_md_k141_57094_n4088	4088	0.0	0.0	1.0	0.0	0.3852
0820	VLC_EMN_TAF_min10k_sorted_md_k141_141872_n6274	6274	0.0	0.0	1.0	0.0	0.3292
0821	VLC_EMN_TAF_min10k_sorted_md_k141_223684_n3252	3252	0.0	0.0	1.0	0.0	0.3817
0822	VLC_EMN_TAF_min10k_sorted_md_k141_222789_n8151	8151	0.0	0.0	1.0	0.0	0.2815
0823	VLC_EMN_TAF_min10k_sorted_md_k141_226099_n5164	5164	0.0	0.0	1.0	0.0	0.2817
0824	VLC_EMN_TAF_min10k_sorted_md_k141_172269_n9248	9248	0.0	0.0	1.0	0.0	0.4105
0825	VLC_EMN_TAF_min10k_sorted_md_k141_134898_n1709	1709	0.0	0.0	1.0	0.0	0.4067
0826	VLC_EMN_TAF_min10k_sorted_md_k141_137430_n2206	2206	0.0	0.0	1.0	0.0	0.2836
0827	VLC_EMN_TAF_min10k_sorted_md_k141_95852_n11651	11651	0.0	0.0	1.0	0.0	0.3001
0828	VLC_EMN_TAF_min10k_sorted_md_k141_121107_n6727	6727	0.0	0.0	1.0	0.0	0.3866
0829	VLC_EMN_TAF_min10k_sorted_md_k141_202388_n4132	4132	0.0	0.0	1.0	0.0	0.462
0830	VLC_EMN_TAF_min10k_sorted_md_k141_196776_n1734	1734	0.0	0.0	1.0	0.0	0.2905
0831	VLC_EMN_TAF_min10k_sorted_md_k141_162521_n4811	4811	0.0	0.0	1.0	0.0	0.4242
0832	VLC_EMN_TAF_min10k_sorted_md_k141_78606_n2523	2523	0.0	0.0	1.0	0.0	0.3899
0833	VLC_EMN_TAF_min10k_sorted_md_k141_17777_n2702	2702	0.0	0.0	1.0	0.0	0.5
0834	VLC_EMN_TAF_min10k_sorted_md_k141_6107_n2611	2611	0.0	0.0	1.0	0.0	0.2354
0835	VLC_EMN_TAF_min10k_sorted_md_k141_21869_n3785	3785	0.0	0.0	1.0	0.0	0.3275
0836	VLC_EMN_TAF_min10k_sorted_md_k141_79490_n3053	3053	0.0	0.0	1.0	0.0	0.3722
0837	VLC_EMN_TAF_min10k_sorted_md_k141_137270_n2783	2783	0.0	0.0	1.0	0.0	0.4172
0838	VLC_EMN_TAF_min10k_sorted_md_k141_62684_n5125	5125	0.0	0.0	1.0	0.0	0.4404
0839	VLC_EMN_TAF_min10k_sorted_md_k141_191294_n1570	1570	0.0	0.0	1.0	0.0	0.5865
0840	VLC_EMN_TAF_min10k_sorted_md_k141_124160_n4372	4372	0.0	0.0	1.0	0.0	0.3207
0841	VLC_EMN_TAF_min10k_sorted_md_k141_222378_n15080	15080	0.0	0.0	1.0	0.0	0.134
0842	VLC_EMN_TAF_min10k_sorted_md_k141_178944_n5965	5965	0.0	0.0	1.0	0.0	0.3862
0843	VLC_EMN_TAF_min10k_sorted_md_k141_163001_n1530	1530	0.0	0.0	1.0	0.0	0.504
0844	VLC_EMN_TAF_min10k_sorted_md_k141_105177_n6571	6571	0.0	0.0	1.0	0.0	0.1967
0845	VLC_EMN_TAF_min10k_sorted_md_k141_205968_n13105	13105	0.0	0.0	1.0	0.0	0.3652
0846	VLC_EMN_TAF_min10k_sorted_md_k141_14318_n2736	2736	0.0	0.0	1.0	0.0	0.3003
0847	VLC_EMN_TAF_min10k_sorted_md_k141_224956_n2296	2296	0.0	0.0	1.0	0.0	0.5544
0848	VLC_EMN_TAF_min10k_sorted_md_k141_42399_n1892	1892	0.0	0.0	1.0	0.0	0.3577
0849	VLC_EMN_TAF_min10k_sorted_md_k141_799_n3626	3626	0.0	0.0	1.0	0.0	0.5289
0850	VLC_EMN_TAF_min10k_sorted_md_k141_76975_n2380	2380	0.0	0.0	1.0	0.0	0.3114
0851	VLC_EMN_TAF_min10k_sorted_md_k141_171661_n4327	4327	0.0	0.0	1.0	0.0	0.2489
0852	VLC_EMN_TAF_min10k_sorted_md_k141_15879_n5426	5426	0.0	0.0	1.0	0.0	0.3317
0853	VLC_EMN_TAF_min10k_sorted_md_k141_104776_n6500	6500	0.0	0.0	1.0	0.0	0.2847
0854	VLC_EMN_TAF_min10k_sorted_md_k141_225930_n7524	7524	0.0	0.0	1.0	0.0	0.3125
0855	VLC_EMN_TAF_min10k_sorted_md_k141_206880_n10769	10769	0.0	0.0	1.0	0.0	0.2617
0856	VLC_EMN_TAF_min10k_sorted_md_k141_175564_n3936	3936	0.0	0.0	1.0	0.0	0.4612
0857	VLC_EMN_TAF_min10k_sorted_md_k141_36652_n4191	4191	0.0	0.0	1.0	0.0	0.2657
0858	VLC_EMN_TAF_min10k_sorted_md_k141_58944_n6464	6464	0.0	0.0	1.0	0.0	0.2685
0859	VLC_EMN_TAF_min10k_sorted_md_k141_1631_n1745	1745	0.0	0.0	1.0	0.0	0.5203
0860	VLC_EMN_TAF_min10k_sorted_md_k141_89836_n13447	13447	0.0	0.0	1.0	0.0	0.3013
0861	VLC_EMN_TAF_min10k_sorted_md_k141_44421_n5680	5680	0.0	0.0	1.0	0.0	0.3315
0862	VLC_EMN_TAF_min10k_sorted_md_k141_180260_n5871	5871	0.0	0.0	1.0	0.0	0.2752
0863	VLC_EMN_TAF_min10k_sorted_md_k141_105502_n1936	1936	0.0	0.0	1.0	0.0	0.563
0864	VLC_EMN_TAF_min10k_sorted_md_k141_8387_n4077	4077	0.0	0.0	1.0	0.0	0.2899
0865	VLC_EMN_TAF_min10k_sorted_md_k141_184590_n4900	4900	0.0	0.0	1.0	0.0	0.274
0866	VLC_EMN_TAF_min10k_sorted_md_k141_146501_n6438	6438	0.0	0.0	1.0	0.0	0.2148
0867	VLC_EMN_TAF_min10k_sorted_md_k141_3078_n1750	1750	0.0	0.0	1.0	0.0	0.442
0868	VLC_EMN_TAF_min10k_sorted_md_k141_60552_n9995	9995	0.0	0.0	1.0	0.0	0.3433
0869	VLC_EMN_TAF_min10k_sorted_md_k141_33898_n3822	3822	0.0	0.0	1.0	0.0	0.3454
0870	VLC_EMN_TAF_min10k_sorted_md_k141_194893_n4766	4766	0.0	0.0	1.0	0.0	0.343
0871	VLC_EMN_TAF_min10k_sorted_md_k141_207474_n14387	14387	0.0	0.0	1.0	0.0	0.2455
0872	VLC_EMN_TAF_min10k_sorted_md_k141_107613_n8332	8332	0.0	0.0	1.0	0.0	0.2416
0873	VLC_EMN_TAF_min10k_sorted_md_k141_144637_n4295	4295	0.0	0.0	1.0	0.0	0.2995
0874	VLC_EMN_TAF_min10k_sorted_md_k141_39370_n2904	2904	0.0	0.0	1.0	0.0	0.3996
0875	VLC_EMN_TAF_min10k_sorted_md_k141_167160_n4535	4535	0.0	0.0	1.0	0.0	0.3501
0876	VLC_EMN_TAF_min10k_sorted_md_k141_17633_n5198	5198	0.0	0.0	1.0	0.0	0.3942
0877	VLC_EMN_TAF_min10k_sorted_md_k141_147292_n4271	4271	0.0	0.0	1.0	0.0	0.3157
0878	VLC_EMN_TAF_min10k_sorted_md_k141_168706_n3958	3958	0.0	0.0	1.0	0.0	0.4165
0879	VLC_EMN_TAF_min10k_sorted_md_k141_126204_n2985	2985	0.0	0.0	1.0	0.0	0.3733
0880	VLC_EMN_TAF_min10k_sorted_md_k141_46258_n5976	5976	0.0	0.0	1.0	0.0	0.2656
0881	VLC_EMN_TAF_min10k_sorted_md_k141_59956_n1794	1794	0.0	0.0	1.0	0.0	0.5123
0882	VLC_EMN_TAF_min10k_sorted_md_k141_54125_n9877	9877	0.0	0.0	1.0	0.0	0.217
0883	VLC_EMN_TAF_min10k_sorted_md_k141_29499_n10294	10294	0.0	0.0	1.0	0.0	0.269
0884	VLC_EMN_TAF_min10k_sorted_md_k141_84036_n1472	1472	0.0	0.0	1.0	0.0	0.3635
0885	VLC_EMN_TAF_min10k_sorted_md_k141_222071_n6590	6590	0.0	0.0	1.0	0.0	0.4267
0886	VLC_EMN_TAF_min10k_sorted_md_k141_195972_n4776	4776	0.0	0.0	1.0	0.0	0.4174
0887	VLC_EMN_TAF_min10k_sorted_md_k141_73959_n4908	4908	0.0	0.0	1.0	0.0	0.4245
0888	VLC_EMN_TAF_min10k_sorted_md_k141_143054_n6287	6287	0.0	0.0	1.0	0.0	0.2507
0889	VLC_EMN_TAF_min10k_sorted_md_k141_146682_n2025	2025	0.0	0.0	1.0	0.0	0.4035
0890	VLC_EMN_TAF_min10k_sorted_md_k141_25523_n2605	2605	0.0	0.0	1.0	0.0	0.2897
0891	VLC_EMN_TAF_min10k_sorted_md_k141_210024_n5739	5739	0.0	0.0	1.0	0.0	0.4918
0892	VLC_EMN_TAF_min10k_sorted_md_k141_199553_n1986	1986	0.0	0.0	1.0	0.0	0.4665
0893	VLC_EMN_TAF_min10k_sorted_md_k141_45509_n3239	3239	0.0	0.0	1.0	0.0	0.415
0894	VLC_EMN_TAF_min10k_sorted_md_k141_132460_n12248	12248	0.0	0.0	1.0	0.0	0.2905
0895	VLC_EMN_TAF_min10k_sorted_md_k141_147015_n4144	4144	0.0	0.0	1.0	0.0	0.3221
0896	VLC_EMN_TAF_min10k_sorted_md_k141_20703_n2839	2839	0.0	0.0	1.0	0.0	0.3439
0897	VLC_EMN_TAF_min10k_sorted_md_k141_3959_n3900	3900	0.0	0.0	1.0	0.0	0.3229
0898	VLC_EMN_TAF_min10k_sorted_md_k141_223871_n4974	4974	0.0	0.0	1.0	0.0	0.3162
0899	VLC_EMN_TAF_min10k_sorted_md_k141_74275_n5126	5126	0.0	0.0	1.0	0.0	0.4727
0900	VLC_EMN_TAF_min10k_sorted_md_k141_182873_n4622	4622	0.0	0.0	1.0	0.0	0.3556
0901	VLC_EMN_TAF_min10k_sorted_md_k141_87371_n9452	9452	0.0	0.0	1.0	0.0	0.3466
0902	VLC_EMN_TAF_min10k_sorted_md_k141_42115_n8421	8421	0.0	0.0	1.0	0.0	0.2309
0903	VLC_EMN_TAF_min10k_sorted_md_k141_10328_n12289	12289	0.0	0.0	1.0	0.0	0.1704
0904	VLC_EMN_TAF_min10k_sorted_md_k141_47331_n1654	1654	0.0	0.0	1.0	0.0	0.5236
0905	VLC_EMN_TAF_min10k_sorted_md_k141_115883_n4824	4824	0.0	0.0	1.0	0.0	0.4377
0906	VLC_EMN_TAF_min10k_sorted_md_k141_59135_n3188	3188	0.0	0.0	1.0	0.0	0.1816
0907	VLC_EMN_TAF_min10k_sorted_md_k141_194934_n3030	3030	0.0	0.0	1.0	0.0	0.4091
0908	VLC_EMN_TAF_min10k_sorted_md_k141_68034_n14492	14492	0.0	0.0	1.0	0.0	0.1545
0909	VLC_EMN_TAF_min10k_sorted_md_k141_162265_n10982	10982	0.0	0.0	1.0	0.0	0.2179
0910	VLC_EMN_TAF_min10k_sorted_md_k141_195085_n6230	6230	0.0	0.0	1.0	0.0	0.1583
0911	VLC_EMN_TAF_min10k_sorted_md_k141_191604_n11935	11935	0.0	0.0	1.0	0.0	0.3415
0912	VLC_EMN_TAF_min10k_sorted_md_k141_173102_n8532	8532	0.0	0.0	1.0	0.0	0.2865
0913	VLC_EMN_TAF_min10k_sorted_md_k141_136672_n1414	1414	0.0	0.0	1.0	0.0	0.5238
0914	VLC_EMN_TAF_min10k_sorted_md_k141_154727_n9028	9028	0.0	0.0	1.0	0.0	0.3582
0915	VLC_EMN_TAF_min10k_sorted_md_k141_2811_n3798	3798	0.0	0.0	1.0	0.0	0.3882
0916	VLC_EMN_TAF_min10k_sorted_md_k141_162587_n1718	1718	0.0	0.0	1.0	0.0	0.3743
0917	VLC_EMN_TAF_min10k_sorted_md_k141_196789_n11641	11641	0.0	0.0	1.0	0.0	0.2363
0918	VLC_EMN_TAF_min10k_sorted_md_k141_48456_n4321	4321	0.0	0.0	1.0	0.0	0.506
0919	VLC_EMN_TAF_min10k_sorted_md_k141_94405_n3230	3230	0.0	0.0	1.0	0.0	0.277
0920	VLC_EMN_TAF_min10k_sorted_md_k141_53077_n4702	4702	0.0	0.0	1.0	0.0	0.4277
0921	VLC_EMN_TAF_min10k_sorted_md_k141_218285_n1514	1514	0.0	0.0	1.0	0.0	0.5417
0922	VLC_EMN_TAF_min10k_sorted_md_k141_54989_n8555	8555	0.0	0.0	1.0	0.0	0.3603
0923	VLC_EMN_TAF_min10k_sorted_md_k141_191116_n4628	4628	0.0	0.0	1.0	0.0	0.2937
0924	VLC_EMN_TAF_min10k_sorted_md_k141_193030_n4326	4326	0.0	0.0	1.0	0.0	0.3315
0925	VLC_EMN_TAF_min10k_sorted_md_k141_203643_n1660	1660	0.0	0.0	1.0	0.0	0.4843
0926	VLC_EMN_TAF_min10k_sorted_md_k141_193094_n8285	8285	0.0	0.0	1.0	0.0	0.3277
0927	VLC_EMN_TAF_min10k_sorted_md_k141_73851_n7438	7438	0.0	0.0	1.0	0.0	0.3605
0928	VLC_EMN_TAF_min10k_sorted_md_k141_38412_n4479	4479	0.0	0.0	1.0	0.0	0.4227
0929	VLC_EMN_TAF_min10k_sorted_md_k141_170430_n10384	10384	0.0	0.0	1.0	0.0	0.2829
0930	VLC_EMN_TAF_min10k_sorted_md_k141_40752_n2885	2885	0.0	0.0	1.0	0.0	0.5107
0931	VLC_EMN_TAF_min10k_sorted_md_k141_68756_n3487	3487	0.0	0.0	1.0	0.0	0.4403
0932	VLC_EMN_TAF_min10k_sorted_md_k141_183989_n5898	5898	0.0	0.0	1.0	0.0	0.4465
0933	VLC_EMN_TAF_min10k_sorted_md_k141_77794_n5871	5871	0.0	0.0	1.0	0.0	0.2721
0934	VLC_EMN_TAF_min10k_sorted_md_k141_173383_n1305	1305	0.0	0.0	1.0	0.0	0.4268
0935	VLC_EMN_TAF_min10k_sorted_md_k141_194677_n2573	2573	0.0	0.0	1.0	0.0	0.5221
0936	VLC_EMN_TAF_min10k_sorted_md_k141_79716_n8748	8748	0.0	0.0	1.0	0.0	0.3012
0937	VLC_EMN_TAF_min10k_sorted_md_k141_164900_n1879	1879	0.0	0.0	1.0	0.0	0.4466
0938	VLC_EMN_TAF_min10k_sorted_md_k141_157952_n4147	4147	0.0	0.0	1.0	0.0	0.4811
0939	VLC_EMN_TAF_min10k_sorted_md_k141_13391_n7718	7718	0.0	0.0	1.0	0.0	0.4362
0940	VLC_EMN_TAF_min10k_sorted_md_k141_57983_n14419	14419	0.0	0.0	1.0	0.0	0.454
0941	VLC_EMN_TAF_min10k_sorted_md_k141_32157_n4910	4910	0.0	0.0	1.0	0.0	0.3557
